run_id,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
21758,191.241,11.6428,23.1271,6.21801,35.4765,9.80293,1.34719,2.33877,78.9799,2.61729,16.1344,18.6718,3.62057
21759,77.4905,170.068,42.9927,93.3344,6.52247,3.01019,152.344,7.44612,1.85908,10.6507,1.11703,1.55862,9.431
21760,147.419,19.5122,2.68599,14.583,9.40079,21.5978,6.40377,14.4086,2.31362,5.44372,39.4808,2.54697,1.888
21761,3.27285,3.57625,16.5739,4.69718,2.39552,1.28163,2.54474,86.5268,1.006,98.4381,35.0586,50.3385,93.5352
21762,54.3121,45.6627,2.33515,3.54854,15.7565,62.229,93.8453,90.0322,7.66524,29.042,48.1014,7.00429,14.2767
21763,97.8367,6.49935,4.67335,2.63165,4.65233,144.449,174.98,1.47607,5.33824,196.561,3.12565,32.0415,15.2258
21764,22.7718,1.71323,86.9309,43.0034,21.7635,40.378,1.3157,34.1359,6.97195,2.46503,2.01715,11.238,118.226
21765,93.8014,54.8397,66.4736,103.637,47.9129,172.817,168.773,6.7672,13.2828,48.8404,2.63666,33.6168,2.03653
21766,1.50658,12.5825,61.502,5.24413,1.79288,13.2234,10.8731,1.89402,20.0858,1.53176,3.26149,1.33983,1.72643
21767,17.6948,5.94988,33.7323,8.62009,15.1624,89.961,2.30487,4.79972,6.8763,7.24028,2.83195,3.01191,4.75067
21768,26.2021,170.419,154.819,1.19296,19.8092,2.6121,49.3682,102.475,38.2123,7.80033,151.522,95.1068,36.0795
21769,2.00709,1.05879,137.422,4.36007,31.1774,7.21271,20.16,7.53495,13.1823,142.905,37.4527,23.4108,44.9012
21770,1.96416,23.4606,2.85923,24.0296,17.257,90.9891,6.93688,1.50294,2.1715,1.03355,26.0929,110.695,100.834
21771,21.5459,157.476,149.106,7.92549,2.20809,112.226,25.5749,21.8784,88.5901,6.16599,55.9628,114.746,16.1584
21772,4.78536,2.27651,1.36269,47.259,12.4562,28.6221,3.53385,20.2757,22.2195,32.4099,74.2794,162.776,1.06203
21773,2.40921,75.2722,1.22137,16.4871,19.0733,8.71873,1.3425,1.17621,2.42583,18.4234,31.7688,13.7458,1.50741
21774,4.06739,2.57471,2.28092,41.8276,1.16475,103.959,114.093,52.0475,135.308,5.47759,12.2156,4.03425,179.845
21775,24.29,56.9235,21.7364,11.2496,14.6567,158.325,1.4551,106.059,12.5955,28.2734,28.2592,119.068,35.1597
21776,12.9532,2.55253,24.5678,92.9583,33.4937,21.2618,136.021,1.22717,115.888,29.4077,68.1753,9.63035,60.3365
21777,46.1885,3.43638,1.99819,29.7944,19.1258,3.15158,25.7914,1.52373,99.6231,7.84871,18.9834,57.2619,1.66725
21778,1.0347,93.6407,10.8535,2.05155,68.732,118.728,4.21417,50.4018,3.72064,142.111,1.43632,8.94792,14.5859
21779,15.566,37.2086,1.04874,23.8318,13.8039,1.39273,57.8228,6.3608,80.7439,193.65,52.4875,3.23906,3.91905
21780,6.08089,96.3767,17.1863,24.1,1.82805,2.23841,6.97798,70.5363,156.199,3.23097,25.6972,100.727,8.07361
21781,108.197,11.3422,48.6891,3.10671,17.7299,174.053,13.6367,8.77358,65.2415,3.86106,2.41129,7.6865,10.7703
21782,126.193,1.43942,2.5292,12.925,14.2021,4.03122,7.7507,1.50853,35.6327,171.319,2.26771,41.7912,62.3828
21783,151.142,4.2048,1.46014,19.1691,7.10925,8.90688,56.3726,159.238,15.1595,167.723,29.484,3.23568,3.90678
21784,3.70656,9.4048,7.66064,33.725,56.7711,15.5263,194.223,1.03474,2.2913,7.60384,14.5394,28.0096,31.5927
21785,16.6045,12.3,11.8074,114.913,3.94537,1.67355,7.81377,14.8622,1.50907,3.20986,10.6068,4.68215,173.91
21786,1.6437,23.7404,35.8122,26.0337,10.7123,189.772,81.4096,4.60253,108.895,48.7828,80.5772,4.36965,29.7363
21787,192.799,5.32629,7.15898,63.1877,1.09006,113.255,6.1915,8.57078,7.63685,37.6307,1.85307,2.9202,2.43514
21788,42.2673,33.3824,1.45357,43.51,1.16017,26.28,130.836,65.8268,1.10048,64.613,6.88757,129.504,9.07346
21789,6.23066,1.63918,152.711,123.982,1.44005,1.24542,1.21407,20.316,1.09252,3.99943,70.2296,6.50519,3.09561
21790,1.0416,2.40314,23.4308,3.71214,63.1583,120.99,58.5176,197.67,1.68662,2.292,18.9249,2.14607,29.0593
21791,11.3462,7.19197,97.2657,24.7687,43.7984,49.0711,110.935,5.58275,19.0492,14.2385,23.7754,1.37852,5.91743
21792,38.2669,71.5786,18.149,75.727,13.3417,39.9778,1.46597,12.2462,17.8904,1.01938,7.88557,3.93308,66.9999
21793,21.1122,1.39084,67.0427,5.36836,160.484,1.81157,145.941,158.809,7.07831,3.22829,101.626,197.893,12.912
21794,12.8195,21.9987,57.8316,19.2459,1.38106,88.7475,1.43665,29.0374,142.47,3.51921,60.5856,55.0287,5.63103
21795,91.7482,24.3808,52.9638,84.1229,3.21896,34.822,173.449,38.98,3.96055,11.4794,63.5121,98.6195,119.236
21796,2.26784,1.45416,3.45716,91.4279,31.4813,18.7728,68.91,13.6981,11.9128,157.907,7.76867,108.348,1.91352
21797,49.2838,156.593,2.68483,4.1939,92.3568,12.5637,119.287,38.9488,1.19922,36.1555,2.25244,1.94047,13.5785
21798,14.4159,1.23218,10.5386,8.50125,61.6246,23.1897,1.55258,84.1321,1.36766,50.1987,192.636,3.98471,192.098
21799,7.34368,15.4547,40.3501,95.786,1.82678,12.0788,136.763,23.0957,63.0549,190.214,72.4343,8.83737,13.1674
21800,1.28575,133.285,6.15778,114.121,165.439,16.6062,11.5904,1.03864,155.341,127.855,129.477,53.8241,24.1452
21801,12.013,6.47439,104.452,1.01991,1.11791,68.7672,23.4282,38.7064,20.4524,1.73161,1.29878,24.7777,5.85233
21802,8.57835,36.1584,80.4359,4.15832,4.79397,1.0689,2.30027,5.15649,2.37741,1.07811,21.9859,1.44281,111.31
21803,4.05837,24.3288,3.09649,1.26804,15.3967,89.0601,25.0505,118.689,2.59588,11.2449,9.2494,17.8583,4.41894
21804,5.06911,4.03278,2.67319,103.233,31.4549,32.4276,14.121,11.0866,50.5422,4.43505,1.09311,2.18561,31.0362
21805,7.7174,64.555,9.66876,1.52401,9.64488,1.4481,5.18067,8.29317,16.6037,1.10296,53.8443,7.60541,2.27496
21806,15.9615,74.798,7.85545,172.545,11.8016,39.0898,28.09,7.78935,29.8688,9.68611,1.09423,30.2645,5.83277
21807,20.9283,2.79785,62.3582,80.7772,51.3415,32.7713,8.98246,18.8686,63.8117,41.0066,3.7141,23.8086,22.9369
21808,94.5695,130.406,75.1947,12.3586,90.05,13.2375,1.01707,65.4945,143.7,4.91667,1.64317,3.97075,9.67029
21809,62.6713,2.50627,37.1081,2.22992,5.78183,34.893,1.71153,3.05265,3.70488,170.135,30.2758,17.7181,3.21855
21810,29.0423,41.8205,58.9091,38.4979,84.5222,31.2705,148.149,3.23779,158.036,16.9478,1.58773,1.34652,142.022
21811,22.8088,36.2032,1.39899,17.2703,2.86874,2.59583,8.5692,141.533,7.43567,3.38441,5.92369,1.21919,21.5249
21812,32.377,1.1041,1.19272,55.7341,12.6109,95.1594,5.65231,9.3602,13.6391,63.1234,185.857,1.57592,25.3364
21813,70.3923,67.021,2.62433,41.7268,2.68585,109.419,86.6845,23.538,57.3626,131.012,70.0437,10.4078,10.9793
21814,1.64314,6.24447,6.74015,24.839,2.337,138.879,126.224,5.07322,2.32469,77.2414,3.46634,121.227,48.6783
21815,101.755,1.21736,34.7429,11.4607,99.7537,71.5859,1.34113,79.292,44.1597,43.8066,15.7964,5.60388,38.8888
21816,8.56922,39.9492,59.3073,99.3593,173.959,1.09403,5.70714,5.46313,2.03924,5.48447,1.36201,115.296,134.649
21817,100.758,113.103,5.27957,41.5721,37.3781,16.5099,119.635,4.15414,72.3152,7.62335,1.82083,4.54932,45.8411
21818,1.73301,155.216,9.0372,1.32215,5.43441,6.84779,46.0302,35.4127,53.6107,4.494,7.79675,7.33678,1.23565
21819,9.38533,5.93999,150.461,4.17885,113.693,140.24,62.1049,5.6241,41.2882,21.4243,73.629,10.8319,1.25271
21820,84.8785,4.03978,191.414,1.56339,92.0441,19.9401,17.1075,3.02217,2.68159,16.1748,133.484,1.90842,1.58647
21821,1.44997,5.18649,124.751,22.6954,20.101,67.6697,1.70388,11.2257,1.69191,91.5847,57.8881,1.62785,6.69881
21822,2.85424,39.708,1.67423,43.4476,2.40972,24.0486,2.25128,61.5949,82.9919,7.53654,23.1336,8.84309,13.2021
21823,124.272,145.872,1.89882,20.6707,30.256,5.66146,4.26651,63.962,3.88517,21.8673,5.48867,1.73897,41.3454
21824,3.18658,5.68619,6.00914,83.6056,94.3084,71.8308,13.1903,2.94249,2.76484,147.529,93.9737,1.50745,7.78705
21825,156.474,4.74624,10.4697,38.1002,53.4944,91.1155,75.584,20.8119,29.792,14.493,42.661,34.2915,46.8221
21826,121.605,128.899,1.76215,1.6243,46.4927,1.64579,117.462,3.52097,187.02,1.65511,3.07969,2.37157,1.89963
21827,37.8276,1.88063,15.4983,104.296,4.95794,2.67764,3.66312,50.4746,12.3859,32.0083,1.19356,13.3664,161.453
21828,1.93992,33.3543,20.8044,31.6347,76.6465,1.39265,14.8553,1.01056,1.15771,1.02606,6.05443,4.24605,4.37933
21829,19.5841,9.19686,69.2295,5.38098,1.24084,75.8439,126.722,4.89051,2.31966,135.423,50.2386,8.41747,74.0673
21830,91.9319,2.98793,47.4594,1.78812,39.5322,51.8051,14.6906,102.776,4.55506,9.37016,110.936,9.20123,1.64285
21831,19.0512,112.228,76.0206,1.08155,80.3424,6.74558,5.72161,19.614,21.3533,167.52,80.691,1.23827,46.2828
21832,81.3545,1.12925,2.67325,1.07161,28.0478,70.0185,2.1199,46.4036,75.2667,72.3062,6.44871,12.9358,1.76183
21833,179.406,1.67462,13.8709,3.62189,12.1543,178.534,36.9545,84.6299,13.5329,48.9342,1.20004,61.4592,14.9785
21834,119.517,2.58833,1.46249,101.587,16.0157,6.11672,174.236,21.7435,69.9322,172.596,8.99786,81.3915,2.98852
21835,51.6327,16.4929,3.69276,5.96523,1.81739,13.2792,1.59923,143.985,3.46157,7.82554,1.86944,7.66707,1.45836
21836,2.66154,13.2927,7.43809,135.827,90.9667,56.2345,102.821,55.5198,165.753,91.0495,14.1839,1.93745,7.04693
21837,11.4989,50.9664,10.8757,1.00499,23.8224,2.77316,1.31026,3.79129,4.10945,120.115,81.4375,2.00178,6.7791
21838,31.812,8.33733,4.83047,30.8003,34.2311,1.94898,56.8713,69.5063,4.69275,5.42703,5.42267,109.156,44.9057
21839,2.73625,45.5315,16.7902,3.74741,11.7059,4.73601,17.7506,12.2193,49.9414,2.35154,31.1873,54.8408,12.9205
21840,1.52775,12.5305,49.0316,16.5366,1.72905,190.862,27.0965,3.95398,2.70472,79.7007,1.41824,5.6655,1.1752
21841,1.6418,30.9535,1.84276,11.6941,2.66648,29.65,150.964,34.6315,89.7627,6.25545,107.708,15.7248,7.04288
21842,3.68972,19.5318,20.2064,43.9735,44.9995,192.128,175.251,2.32406,11.0151,92.1331,13.5349,4.97142,2.90648
21843,16.3511,17.1001,1.08529,1.14975,3.18508,32.074,43.9976,61.6192,32.7458,6.43913,3.29214,7.33055,152.801
21844,2.24875,187.986,123.835,1.70371,1.5363,6.58498,30.696,1.36231,5.91827,39.1945,178.817,148.676,10.0581
21845,15.8343,3.57485,6.55488,26.3983,27.0183,12.9196,1.63107,3.74027,4.70912,16.0896,6.46462,16.8839,14.7148
21846,140.831,36.4716,20.1345,67.8862,1.84716,9.45834,11.0101,1.44551,83.276,23.0859,1.16795,2.89631,2.65876
21847,128.848,1.56935,1.59226,8.78311,188.07,4.13463,169.532,2.9971,131.762,166.781,6.35311,126.78,7.40385
21848,20.0735,1.71874,6.83469,59.0967,3.65535,11.501,28.8646,20.8413,36.2954,5.45143,22.8287,11.7908,1.07589
21849,6.31959,2.56524,2.09804,19.8008,46.4982,143.234,67.471,1.12331,102.004,4.24119,10.2339,31.8805,4.94293
21850,7.48058,19.264,1.01523,4.12393,73.0187,158.829,2.58484,34.4004,35.9478,28.432,195.729,3.44048,25.7782
21851,83.7111,4.95414,7.16621,10.2141,1.25587,22.9778,1.39852,1.92804,18.2132,148.63,1.71919,14.5925,11.6573
21852,14.01,1.07332,192.898,31.5904,45.2636,22.0076,116.41,16.1052,11.9568,31.8158,48.9822,10.7173,10.0174
21853,190.06,1.13503,80.0263,2.69263,30.2027,10.4489,50.6568,129.538,3.58961,4.29005,1.40878,53.5003,1.38457
21854,180.375,25.1229,2.01763,5.787,157.629,13.3234,10.8867,23.9272,90.7149,107.281,113.788,37.7099,155.517
21855,11.1133,6.22592,20.0996,14.7354,121.976,4.90291,102.054,3.91629,6.34978,107.338,84.2703,80.9679,34.2536
21856,4.20571,125.932,14.7173,16.1678,8.42671,3.47088,1.67433,1.02964,7.22552,68.3009,11.551,91.6981,50.9641
21857,4.7512,9.84328,15.147,2.88843,32.3106,12.0867,124.876,19.7835,2.94213,183.764,25.0718,2.46113,57.2342
21858,2.95951,2.55451,40.5581,3.47476,8.41467,1.75363,10.7732,120.736,32.2601,5.93692,4.48814,12.4407,22.735
21859,47.416,111.879,43.0557,7.30374,37.5575,85.1802,18.3213,21.8177,9.52173,6.17308,1.2244,30.5792,8.95976
21860,16.271,1.62437,46.3254,190.93,11.914,86.3627,1.10262,18.6821,11.4308,15.5419,95.9855,66.7844,26.248
21861,10.091,1.77088,58.3113,112.097,10.9676,20.2055,17.8467,8.94748,4.32168,7.67216,23.1156,1.40831,62.0223
21862,1.34357,1.43217,71.134,7.86936,2.34398,155.083,21.5898,37.5862,108.668,54.2985,6.90553,65.1871,168.556
21863,11.6567,7.35848,1.28522,6.56467,4.07364,113.462,3.15452,6.67985,86.6984,179.677,81.4174,2.36466,2.23282
21864,17.1652,1.44084,109.15,32.1125,1.58113,1.62243,68.9863,125.751,30.9902,36.952,51.1766,43.6034,3.47527
21865,4.13801,190.021,1.25507,8.42483,6.22948,1.15895,6.94832,8.24876,59.6456,196.133,10.218,5.10865,175.671
21866,51.9434,181.738,9.73461,54.0628,14.292,15.3994,9.30886,28.3972,13.9904,119.745,35.8501,2.15067,148.435
21867,22.1428,4.61235,19.9589,2.51483,168.283,2.95314,31.7013,21.0783,5.84138,64.3236,16.9247,22.2196,1.04289
21868,26.6915,95.4034,66.0964,5.90458,1.04995,73.1475,91.6758,25.5469,123.012,1.57934,21.5583,24.3724,2.76519
21869,83.3027,49.0941,3.37256,1.87517,31.0169,97.6126,2.87657,17.2774,4.03147,42.3895,76.7053,14.5412,24.4857
21870,2.01849,6.29161,3.19155,6.78094,2.56344,32.0687,5.41987,5.07978,1.49186,7.4093,160.119,2.74425,35.0865
21871,33.8574,4.73467,89.4359,31.8556,1.09653,23.9792,1.7329,44.8263,1.61633,38.8149,45.6406,22.4497,31.2435
21872,1.50373,2.60019,15.5109,84.8912,10.8861,1.02512,11.721,9.81188,150.244,38.4064,1.82554,58.9546,41.5453
21873,16.8811,91.533,2.0994,3.92288,62.1846,2.16647,1.02383,10.4552,2.6337,2.37113,1.35316,145.752,85.9063
21874,3.26838,14.191,5.57635,12.4999,31.5297,2.71763,160.651,2.13542,4.37158,98.9482,173.981,42.8576,18.0726
21875,5.66298,8.14911,3.26987,38.6239,28.043,1.60049,59.0368,66.746,2.52235,126.6,125.36,4.78421,3.53562
21876,24.9733,104.318,13.3972,73.329,10.3276,109.663,110.32,11.751,2.78252,5.96185,1.27047,102.746,22.8219
21877,2.97131,37.1439,26.1501,10.1267,2.80101,22.0316,31.2551,1.26469,19.9781,20.4937,14.738,12.529,38.9953
21878,2.84115,55.4448,21.2428,122.612,6.68547,9.24837,4.32811,2.07945,191.235,2.51643,1.62032,173.437,15.7414
21879,22.9002,1.76726,12.0164,1.14092,88.1021,19.3142,3.1586,2.77251,52.4373,13.2593,63.0513,5.0205,76.1345
21880,5.79438,148.614,18.2353,143.963,61.8416,38.7823,126.83,9.90557,52.8339,7.65106,31.9284,71.8765,159.833
21881,152.018,1.32937,25.3687,5.33225,1.72763,3.28489,14.0936,5.79555,2.5765,122.387,9.83814,2.86076,7.2181
21882,83.3035,100.501,26.0456,13.7854,1.22801,1.19116,180.304,75.3391,34.4877,45.53,18.1036,12.2527,7.29229
21883,31.0867,1.42009,8.11362,2.96162,175.358,16.2213,8.28253,1.56883,12.8307,5.75797,15.2514,55.0397,11.9369
21884,81.6389,64.9877,13.1765,9.70766,53.0966,17.8877,21.6365,167.922,11.3372,1.7976,32.7467,3.84112,114.315
21885,16.999,3.30436,16.8557,117.034,6.2035,1.43656,29.118,50.2849,1.87571,3.75379,13.5181,82.6113,7.81584
21886,11.267,34.192,20.5104,23.4329,1.49016,49.325,2.15705,4.2171,2.79497,22.6182,27.6166,27.707,50.5673
21887,4.61826,30.7493,68.933,18.6379,136.452,21.906,11.0142,36.2414,25.5391,22.3218,2.47921,1.40189,3.99007
21888,158.357,5.35947,21.8386,173.432,2.98731,175.468,1.02248,36.1943,124.823,34.379,79.8672,6.43403,16.7287
21889,2.04635,8.04509,1.98529,29.7058,183.449,53.2108,183.036,43.9544,30.5196,62.538,59.5919,1.17084,2.15605
21890,14.4678,82.6205,49.8652,69.8636,1.14868,6.24873,1.18292,1.21644,71.2365,3.07727,38.1367,1.80636,2.6253
21891,4.41488,2.48278,1.27128,1.29383,36.5323,20.8306,20.5722,5.71143,4.77684,103.046,69.3991,1.25836,13.7161
21892,24.3657,2.24123,4.59215,9.85396,44.8695,3.84141,5.44805,1.54276,16.2209,58.3888,2.0575,16.3886,15.1644
21893,14.1236,11.7409,1.02476,15.4735,94.6117,22.0195,40.3005,75.4366,2.9521,2.41818,1.1339,63.9681,25.4996
21894,24.106,1.84322,5.58943,2.23444,9.04537,16.1338,152.094,1.80205,17.1406,6.57572,4.45007,198.488,4.89354
21895,22.6193,57.3875,3.50915,2.42051,1.40238,1.74314,179.881,49.3372,4.26563,1.99492,44.6042,8.57254,178.596
21896,2.14596,8.38301,22.9095,30.5959,70.1446,3.97504,29.8891,4.9677,1.45438,2.40936,10.5047,2.25733,2.32758
21897,25.151,86.804,3.32873,77.063,71.7107,16.7805,7.52567,3.168,10.7798,2.29098,21.8156,2.00817,132.924
21898,1.89438,30.6678,11.8804,55.4288,2.52055,1.24585,23.7384,98.7091,10.9448,136.667,20.8536,86.4583,2.2552
21899,3.22145,32.4531,70.3911,8.92526,56.5674,67.248,4.7492,1.11795,8.47265,58.3748,51.0093,1.02501,56.8117
21900,57.5272,5.77895,35.6103,7.57619,19.1533,157.768,1.1357,24.0382,18.9591,6.09107,1.85508,44.0684,27.102
21901,197.393,189.675,45.0206,2.50984,120.302,42.5402,6.86093,103.364,14.3803,2.44027,49.4203,88.8128,4.17466
21902,11.0135,34.3713,172.965,142.746,169.484,37.6716,24.2271,11.4955,41.6629,26.4107,1.8052,5.25075,8.40134
21903,5.4986,35.2581,9.24291,15.6987,24.5624,3.44728,56.373,2.94708,44.2053,10.1296,2.03085,5.88255,7.53845
21904,69.9638,73.3818,22.3223,141.144,41.9908,2.46687,39.3554,2.63156,6.22586,1.05513,4.68359,14.6834,1.46338
21905,5.53041,28.2828,54.9948,1.5485,13.9172,4.52409,1.11308,4.2545,2.56157,6.20876,37.1503,183.834,10.0413
21906,3.81183,33.8945,100.914,6.91388,17.2411,1.35666,134.496,72.5306,184.726,17.1302,107.87,9.15042,130.18
21907,59.084,1.16725,130.402,2.34355,6.93958,19.1778,4.8576,46.2139,24.4096,2.05916,8.15806,71.5317,3.63969
21908,2.06189,21.6186,10.3956,1.26451,6.55225,30.7388,67.8538,2.46073,57.7919,85.3247,15.3298,18.6919,23.3001
21909,23.7162,15.2369,16.831,4.38723,6.61174,4.2867,10.2245,19.6457,192.369,148.167,12.378,1.54018,40.4508
21910,54.6022,1.46319,17.3219,60.1562,21.701,2.73887,1.40428,82.6786,2.32098,1.84911,3.47587,70.0727,14.1838
21911,21.5473,2.36199,187.421,11.4981,2.94923,31.9617,1.31714,1.53828,1.70025,46.5806,68.3014,1.93031,62.9987
21912,1.35306,1.01772,116.223,8.37031,2.44508,71.5045,28.4114,38.8848,44.5847,4.47209,23.3879,58.1254,8.12477
21913,4.22211,5.60599,6.31469,2.60817,61.1818,1.57892,3.80147,73.0274,2.14362,9.83253,14.5495,1.36497,124.522
21914,48.1031,196.32,2.62532,57.9076,10.4853,129.205,188.377,158.588,5.48605,8.30256,2.36549,38.3315,1.17599
21915,3.37312,5.54928,18.7517,31.4643,1.22107,1.5014,23.2759,38.5132,1.06125,3.07462,8.41366,3.85175,165.315
21916,151.115,3.91238,9.0676,16.169,32.2407,21.1793,5.55861,2.19753,46.6979,30.9364,37.9314,32.2212,57.4285
21917,177.813,50.4809,5.82369,16.5851,170.275,138.058,48.4118,1.36232,2.11625,7.30717,3.3006,113.288,4.66326
21918,21.9672,1.89277,57.6628,14.8453,97.2842,1.59983,73.6203,158.196,112.913,1.16985,7.3678,7.85849,8.82535
21919,34.946,67.0841,4.30912,62.8055,74.1522,2.31004,11.379,1.99889,5.56685,159.276,9.84054,1.04391,14.5524
21920,5.27267,3.32133,67.4941,55.678,2.40534,4.93599,1.00523,1.78968,1.95048,45.3283,6.7136,13.7655,37.8389
21921,36.2782,1.2334,98.3087,57.4934,65.1703,8.44863,7.47547,73.0279,42.4597,19.3754,41.0995,2.8832,15.6075
21922,9.7325,11.542,45.6564,124.238,31.0541,11.9722,13.4301,49.0533,6.27938,4.45261,198.255,1.58046,70.4247
21923,2.84189,18.3013,3.70859,92.0572,7.0639,192.625,1.80596,121.049,178.932,1.97508,195.886,34.3748,17.1305
21924,1.06695,93.7919,144.089,1.03179,4.41429,1.10009,24.016,69.0641,106.107,9.74613,19.6414,1.88315,61.2733
21925,198.616,1.49104,49.3673,5.69678,6.67534,5.44227,51.1037,82.9777,1.60429,3.06281,1.80913,84.64,1.93793
21926,30.7372,9.80006,24.4179,16.2962,1.40542,2.24994,2.40028,89.2847,92.1143,42.3767,63.2964,2.90158,42.1144
21927,27.8233,28.4676,186.961,15.3553,30.0015,2.5151,43.5214,90.9758,190.517,5.4555,149.93,21.4759,1.95833
21928,3.25138,1.52323,53.2252,1.13886,135.917,4.36183,55.6701,26.797,25.4411,3.71698,149.02,10.2558,12.354
21929,104.017,1.621,153.576,6.30611,3.97258,29.9654,9.08769,1.24953,130.054,3.49278,156.142,4.25736,4.28655
21930,43.4036,189.587,12.18,37.9538,2.51848,19.7774,125.601,47.488,3.51333,9.7382,19.2268,75.5334,3.40134
21931,48.6265,1.97106,14.9642,17.4349,8.6131,1.72539,16.0123,145.51,3.23475,55.6633,7.30619,1.68159,15.4949
21932,8.44022,4.33382,4.05232,163.589,1.52551,3.26503,7.49791,7.43696,75.409,4.93509,2.21071,3.97941,8.76964
21933,96.9239,2.08499,102.261,71.4885,1.05601,4.79695,1.59594,27.9899,7.92744,190.276,6.32244,71.8449,25.1029
21934,41.6172,4.90507,24.7856,33.1047,2.07635,42.096,152.244,40.6352,6.85894,1.69579,1.45283,28.6446,3.17803
21935,177.801,2.95932,67.0409,68.8885,5.60198,11.7902,1.46512,9.3737,39.0059,4.99629,19.259,97.9642,13.2883
21936,12.6091,3.28441,157.479,22.8369,1.92165,4.96262,1.19971,136.16,4.47031,2.0143,5.01705,96.2518,6.86386
21937,65.3676,1.38208,2.71991,6.93862,3.93077,2.85277,42.4564,15.9149,5.21463,3.79168,8.19328,5.43172,39.6424
21938,39.9953,27.4028,53.0764,18.0955,4.17674,63.3478,1.46213,3.12552,1.03558,90.5546,5.63954,2.16909,1.0748
21939,6.23796,2.75862,64.6237,1.84378,50.2176,88.7752,1.59895,1.04126,88.2455,133.369,28.3721,198.793,1.56488
21940,31.4789,1.7041,2.65888,138.351,1.34827,1.861,28.1389,9.2175,3.84862,17.782,6.06289,9.93597,110.055
21941,83.1013,16.0023,12.8768,1.19614,1.06902,2.00325,1.1308,1.32346,69.8234,12.0312,158.563,17.7612,16.2171
21942,52.7482,120.196,3.79442,5.36091,99.6955,5.77179,10.7759,1.95974,1.44453,42.0202,48.288,56.1635,6.45581
21943,2.11161,15.9318,3.49994,42.2009,1.49502,3.65427,31.3797,7.9518,1.4868,42.72,1.12133,2.42184,29.9065
21944,1.09506,10.4068,6.89687,173.816,29.7098,10.456,1.1199,1.47315,167.41,125.242,12.6692,193.074,8.59904
21945,7.67743,3.85307,169.494,64.5389,5.30081,94.1139,4.82828,23.1727,72.1034,56.0904,120.501,12.3931,3.89493
21946,43.8173,36.9638,1.60044,28.2114,96.1019,3.44559,11.5805,75.6032,18.366,3.1882,98.4413,27.8535,5.66508
21947,73.768,115.107,39.1485,123.774,107.537,29.0188,1.87727,7.34178,3.46133,6.90904,7.78894,5.4729,111.701
21948,32.0789,8.46789,44.6306,65.6559,18.4742,10.1812,14.8527,1.33756,12.0667,188.014,22.094,167.809,4.03184
21949,25.9252,163.382,25.7634,144.06,3.08138,25.5198,15.275,1.18146,2.17944,26.6983,1.55364,9.73131,93.3716
21950,24.8707,1.60134,2.00121,2.71378,30.8856,3.21222,1.02615,21.4789,61.1191,9.20251,14.9929,3.16855,20.9499
21951,4.05796,2.55867,2.24992,1.82261,5.16888,93.956,192.632,6.9121,17.2047,71.814,17.53,129.019,2.21395
21952,3.11402,97.6931,11.7358,70.2949,155.945,1.90399,1.64492,100.747,4.58668,133.304,8.64994,30.382,12.7824
21953,2.29291,7.02562,11.8558,3.69186,29.7239,6.00062,77.0761,8.33377,8.21854,47.0682,1.70825,154.866,8.29129
21954,10.6459,127.442,1.09482,140.659,2.11382,2.39037,7.14052,19.6325,3.34026,5.76944,43.7047,3.04628,34.8374
21955,3.20723,9.3462,30.1224,1.36181,1.45749,6.17978,1.79067,10.3926,11.5597,2.45134,1.7299,6.99139,6.97707
21956,3.69639,29.5423,164.399,149.806,1.85832,27.3736,3.99998,186.044,39.7062,84.8049,1.09129,3.55864,1.48084
21957,62.6807,101.705,3.45518,38.8815,2.13214,6.75519,2.40969,167.372,14.537,1.84569,1.13507,3.68204,1.02099
21958,36.6166,90.4449,3.8246,103.254,42.505,2.4622,136.339,2.7944,21.8008,64.5059,13.2638,1.76618,115.686
21959,128.838,94.8677,112.019,37.6906,6.22703,2.37701,123.675,10.679,37.3977,167.599,6.4432,116.38,17.6055
21960,88.4265,169.832,2.46289,40.1806,23.1691,5.85744,19.9733,2.1192,121.568,7.52473,1.73671,18.6128,87.4559
21961,1.62032,11.4726,60.7525,4.77886,19.9297,1.05262,103.386,6.45878,1.3778,12.6031,48.4489,22.661,43.7942
21962,155.436,64.4539,9.82819,32.4529,34.1264,4.17941,37.8425,5.67035,189.465,2.95045,21.2102,3.61398,5.24907
21963,7.54773,3.47662,87.3377,64.8541,7.27234,16.7379,5.71437,5.89165,1.00038,5.24585,111.32,3.06391,91.5355
21964,4.1162,9.3483,79.3638,6.62064,9.17164,60.0803,1.91079,65.1419,17.1956,2.74333,25.7441,27.6999,7.71428
21965,37.8785,123.037,184.321,3.01548,4.50836,25.5599,172.56,17.8193,1.81329,176.896,2.5689,2.47888,50.227
21966,123.193,1.43774,134.657,68.1691,180.667,1.54034,2.87057,56.3142,8.5212,3.91241,61.6679,87.2362,1.34355
21967,15.2682,20.7324,4.51158,1.42337,19.8774,6.27066,12.456,9.78594,193.284,14.4324,18.1078,15.9299,147.011
21968,9.72658,2.39821,70.0417,2.06397,2.91119,1.56192,2.88979,4.52405,22.1817,151.303,2.77672,1.46015,6.02727
21969,3.54928,22.3463,10.1621,2.83187,1.11482,1.0335,6.49026,36.6057,50.5417,2.31954,1.38489,115.931,10.4347
